"filename","title","solution","feature","role"
"./help/forms/using/best-practices-for-html5-forms.md","Best practices for HTML5 forms","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/design-accessible-html5-forms.md","Designing accessible HTML5 forms","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/preview-xdp-forms-html.md","Generate HTML5 preview of an XDP form","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/rendering-form-template.md","Rendering form template for HTML5 forms","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/enabling-attachments-html5-form.md","Enabling attachments for an HTML5 form","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/service-proxy.md","HTML5 forms service proxy","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/optimize-html5-forms.md","Optimizing HTML5 forms","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/screen-readers.md","Screen readers for HTML5 forms","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/custom-profile.md","Creating a custom profile for HTML5 forms","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/right-left-languages.md","Right-to-left languages in HTML5 forms","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/integrate-form-bridge-forms-portal.md","Integrating Form Bridge with custom portal for HTML5 forms","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/custom-widgets.md","Create custom appearances in HTML5 forms","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/changing-default-styles.md","Changing default styles of HTML5 forms","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/picture-clause-support.md","Picture clause support for HTML5 forms","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/accessible-tables.md","Create accessible complex tables in HTML5 forms","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/css-styles.md","Creating CSS styles for HTML5 forms","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/customzing-errors-html5-forms.md","Customizing error messages for HTML5 forms","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/saving-html5-form-draft.md","Saving an HTML5 form as a draft","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/enable-logs.md","Enable logging for HTML5 forms","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/debug.md","Debugging HTML5 forms","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/scripting-support.md","Scripting support for HTML5 forms","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/formset-in-aem-forms.md","Form set in AEM Forms","Experience Manager, Experience Manager Forms","HTML5 Forms","Admin, User, Developer"
"./help/forms/using/cm-overview.md","Correspondence Management Overview","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/layout-design-details.md","Layout Design","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/data-dictionary.md","Data Dictionary","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/document-fragments.md","Document Fragments","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/create-letter.md","Create Letter","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/create-correspondence.md","Create Correspondence","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/expression-builder.md","Remote functions in Expression Builder","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/manage-agent-signature-images.md","Manage agent signature images","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/submit-letter-topostprocess.md","Post processing of letters and interactive communications","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/add-custom-action-asset-listing-view.md","Add custom action to the Asset Listing view","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/add-action-button-in-create-correspondence-ui.md","Add custom action/button in Create Correspondence UI","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/add-custom-properties-cm-assets.md","Add custom properties to Correspondence Management assets","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/customize-create-correspondence-ui.md","Customize create correspondence UI","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/customize-text-editor.md","Customize text editor","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/cm-troubleshooting.md","""Correspondence Management: Troubleshooting""","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/cm-apis-to-access-letter-instances.md","APIs to access letter instances","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/integrating-create-correspondence-ui-with-your-portal.md","Integrating Create Correspondence UI with your custom portal","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/custom-special-characters.md","Custom special characters in Correspondence Management","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/custom-watermark.md","Custom watermark in letter PDF preview","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/configuring-a-cm-solution.md","Configuring a Correspondence Management solution","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/cm-inline-condition.md","Inline condition and repeat in Interactive Communications and letters","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/lists.md","Document Fragments in AEM","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/cm-configuration-properties.md","Correspondence Management Configuration Properties","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/experience-targeting-forms.md","Create targeted experiences in AEM Forms","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin, User, Developer"
"./help/forms/using/measure-improve-performance-forms-documents.md","Measure and improve effectiveness and conversion of forms","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin, User, Developer"
"./help/forms/using/configure-analytics-forms-documents.md","Configuring analytics and reports","Experience Manager, Experience Manager Forms","","Admin, User, Developer"
"./help/forms/using/integrate-aem-forms-with-adobe-analytics.md","How to integrate AEM Forms with Adobe Analytics?","Experience Manager, Experience Manager Forms","","Admin, User, Developer"
"./help/forms/using/view-understand-aem-forms-analytics-reports.md","View and understand AEM Forms analytics reports","Experience Manager, Experience Manager Forms","","Admin, User, Developer"
"./help/forms/using/ab-testing-adaptive-forms.md","Create and manage A/B test for adaptive forms","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin, User, Developer"
"./help/forms/using/introduction-publishing-forms.md","Introduction to publishing forms on a portal","Experience Manager, Experience Manager Forms","Forms Portal","Admin, User, Developer"
"./help/forms/using/integrate-draft-submission-database.md","Sample for integrating drafts & submissions component with database","Experience Manager, Experience Manager Forms","Forms Portal","Admin, User, Developer"
"./help/forms/using/configuring-draft-submission-storage.md","Configuring storage services for drafts and submissions","Experience Manager, Experience Manager Forms","Forms Portal","Admin, User, Developer"
"./help/forms/using/manage-applications-inbox.md","Manage Forms applications and tasks in AEM Inbox","Experience Manager, Experience Manager Forms","Adaptive Forms, Workflow","Admin, User, Developer"
"./help/forms/using/watched-folder-in-aem-forms.md","Watched folder in AEM Forms","Experience Manager, Experience Manager Forms","Adaptive Forms, Workflow","Admin, User, Developer"
"./help/forms/using/draft-submission-component.md","Drafts and submissions component","Experience Manager, Experience Manager Forms","Forms Portal","Admin, User, Developer"
"./help/forms/using/embedding-link-component-page.md","Embedding link component in a page","Experience Manager, Experience Manager Forms","Forms Portal","Admin, User, Developer"
"./help/forms/using/publishing-unpublishing-forms.md","Publishing and unpublishing forms and documents","Experience Manager, Experience Manager Forms","Correspondence Management","Admin, User, Developer"
"./help/forms/using/listing-forms-webpage-using-apis.md","Listing forms on a web page using APIs","Experience Manager, Experience Manager Forms","Forms Portal","Admin, User, Developer"
"./help/forms/using/accessing-filling-published-forms.md","Accessing and filling published forms","Experience Manager, Experience Manager Forms","Forms Portal","Admin, User, Developer"
"./help/forms/using/form-submission-receipt-via-email.md","Sending a form submission acknowledgement via email","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin, User, Developer"
"./help/forms/using/creating-configure-watched-folder.md","Create or Configure a watched folder","Experience Manager, Experience Manager Forms","Adaptive Forms","Admin, User, Developer"
"./help/forms/using/use-custom-email-template-assign-task-step.md","Use custom email templates in an Assign Task step","Experience Manager, Experience Manager Forms","Adaptive Forms, Workflow","Admin, User, Developer"
"./help/forms/using/use-metadata-in-email-notifications.md","Use metadata in an email notification ","Experience Manager, Experience Manager Forms","Adaptive Forms, Workflow","Admin, User, Developer"
"./help/forms/using/customizing-templates-forms-portal-components.md","Customizing templates for Forms Portal components","Experience Manager, Experience Manager Forms","Forms Portal","User, Developer"
"./help/forms/using/enabling-forms-portal-components.md","Enabling forms portal components","Experience Manager, Experience Manager Forms","Forms Portal","User, Developer"
"./help/forms/using/creating-form-portal-page.md","Creating a forms portal page","Experience Manager, Experience Manager Forms","Forms Portal","User, Developer"
"./help/forms/using/report-submitted-data-forms.md","APIs to work with submitted forms on forms portal","Experience Manager, Experience Manager Forms","Forms Portal","User, Developer"
"./help/forms/using/adding-custom-storage-provider-forms.md","Custom storage for drafts and submissions component","Experience Manager, Experience Manager Forms","Forms Portal","User, Developer"
"./help/forms/using/overview-aem-document-services.md","Overview of AEM Document Services","Experience Manager, Experience Manager Forms","Document Services","Admin, User, Developer"
"./help/forms/using/forms-service.md","Forms Service","Experience Manager, Experience Manager Forms","Document Services","Admin, User, Developer"
"./help/forms/using/output-service.md","Output Service","Experience Manager, Experience Manager Forms","Document Services","Admin, User, Developer"
"./help/forms/using/using-convertpdf-service.md","ConvertPDF Service","Experience Manager, Experience Manager Forms","Document Services","Admin, User, Developer"
"./help/forms/using/using-barcoded-forms-service.md","Barcoded Forms Service","Experience Manager, Experience Manager Forms","Document Services","Admin, User, Developer"
"./help/forms/using/assembler-service.md","Using Assembler Service","Experience Manager, Experience Manager Forms","Document Services","Admin, User, Developer"
"./help/forms/using/hsm-certify-esign-docs.md","Use HSM to digitally sign or certify documents","Experience Manager, Experience Manager Forms","Document Services","Admin, User, Developer"
"./help/forms/using/aem-document-services-programmatically.md","Using AEM Document Services Programmatically","Experience Manager, Experience Manager Forms","Document Services","Admin, User, Developer"
"./help/forms/using/using-sendtoprinter-api.md","Using the sendToPrinter API","Experience Manager, Experience Manager Forms","Document Services","Admin, User, Developer"
"./help/forms/using/document-security-offerings.md","Document security offerings","Experience Manager, Experience Manager Forms","Document Security","Admin, User, Developer"
"./help/forms/using/enable-search-for-drm-protected-pdf-documents-in-aem.md","Enable AEM to search document security protected PDF documents","Experience Manager, Experience Manager Forms","Document Security","Admin, User, Developer"
"./help/forms/using/reader-extending-policy-protected-pdf-documents-using-ppl.md","Reader extending policy-protected PDF documents using Portable Protection Library","Experience Manager, Experience Manager Forms","Document Security","Admin, User, Developer"
"./help/forms/using/enable-search-for-drm-protected-pdf-and-office-documents-in-aem.md","Enable AEM to search document security protected PDF and Microsoft Office documents","Experience Manager, Experience Manager Forms","Document Security","Admin, User, Developer"
"./help/forms/using/protect-document-on-behalf-of-another-user.md","Protect a document on behalf of another user","Experience Manager, Experience Manager Forms","Document Security","Admin, User, Developer"
"./help/forms/using/forms-designer-help.md","Forms Designer help","Experience Manager, Experience Manager Forms","Forms Designer","User, Developer"
"./help/forms/using/scribble-signature.md","Using Scribble Signature in HTML5 forms","Experience Manager, Experience Manager Forms","Forms Designer","User, Developer"
"./help/forms/using/changing-page-zero-content-designer.md","Changing Page Zero content in Designer","Experience Manager, Experience Manager Forms","Adaptive Forms, Forms Designer","User, Developer"
"./help/forms/using/introduction-widgets.md","Appearance framework for adaptive and HTML5 forms","Experience Manager, Experience Manager Forms","HTML5 Forms","User, Developer"
"./help/forms/using/custom-adaptive-forms-templates.md","Creating a custom adaptive form template","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/custom-layout-components-forms.md","Creating custom layout components for adaptive forms","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/add-custom-action-form-lister.md","Adding custom action on form lister items","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/customize-layout-positioning-error-messages-adaptive-form.md","Customize layout and positioning of error messages of an adaptive form","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/creating-custom-toolbar-action.md","Creating a custom toolbar action","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/customizing-form-event-tracking.md","Customizing form event tracking","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/custom-appearance-widget-adaptive-form.md","Create custom appearances for adaptive form fields","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/custom-draft-submission-data-services.md","Customizing Draft and Submission data services","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/dynamically-populate-dropdowns.md","Dynamically populating drop-down lists","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/custom-submit-action-form.md","Writing custom Submit action for adaptive forms","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/creating-custom-toolbar-layout.md","Creating custom toolbar layout","Experience Manager, Experience Manager Forms ","","User, Developer"
"./help/forms/using/displaying-components-based-on-template.md","Displaying components based on the template used","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/creating-custom-adaptive-form-themes.md","Creating custom adaptive form themes","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/transaction-reports-overview-jee-osgi.md","Transaction Reports Overview AEM Forms.","","Transaction Reports","Admin, User, Developer"
"./help/forms/using/transaction-reports-overview.md","Transaction Reports Overview","Experience Manager, Experience Manager Forms","Transaction Reports","Admin, User, Developer"
"./help/forms/using/viewing-and-understanding-transaction-reports.md","Viewing and Understanding Transaction Reports","Experience Manager, Experience Manager Forms","Transaction Reports","Admin, User, Developer"
"./help/forms/using/transaction-reports-billable-apis.md","Transaction Reports Billable APIs","Experience Manager, Experience Manager Forms","Transaction Reports","Admin, User, Developer"
"./help/forms/using/record-transaction-custom-implementation.md","Record a transaction for custom implementations","Experience Manager, Experience Manager Forms","Transaction Reports","Admin, User, Developer"
"./help/forms/using/transaction-report-overview-jee.md","Transaction Reports Overview for AEM Forms on JEE","","Transaction Reports","Admin, User, Developer"
"./help/forms/using/transaction-reports-billable-apis-jee.md","Transaction Reports Billable APIs for AEM Forms on JEE.","","Transaction Reports","Admin, User, Developer"
"./help/forms/using/record-transaction-custom-component-jee.md","Record a transaction for custom component API for AEM Forms on JEE.","","Transaction Reports","Admin, User, Developer"
"./help/forms/using/admin-help/configure-general-aem-forms-settings.md","General AEM Forms settings","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/update-license-type-deployment.md","Update the license type for the deployment","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/adding-domains.md","Adding domains","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/delete-domain.md","Delete a domain","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/configure-account-locking-settings.md","Configure account-locking settings","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/editing-converting-existing-domains.md","Editing and converting existing domains","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/configuring-authentication-providers.md","Configuring authentication providers","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/synchronizing-directories.md","Synchronizing directories","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/configuring-directories.md","Configuring directories","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/change-order-evaluation-authentication.md","Change the order of evaluation for authentication","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/configure-ldap-bind-password.md","Configure the LDAP bind password","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/configure-aem-forms-prefetch-domain.md","Configure AEM forms to prefetchdomain information","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/configuring-certificate-based-authentication.md","Configuring certificate-based authentication","Experience Manager, Experience Manager Forms","Adaptive Forms, Security","User, Developer"
"./help/forms/using/admin-help/configure-saml-service-provider-settings.md","Configure SAML service provider settings","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/enabling-single-sign-on-aem.md","Enabling single sign-on in AEM forms","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/configure-user-management-ssl-enabled.md","Configure User Management for an SSL-enabled LDAP server","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/importing-exporting-configuration-file.md","Importing and exporting the configuration file","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/configure-advanced-system-attributes.md","Configure advanced system attributes","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/preventing-csrf-attacks.md","Preventing CSRF attacks","Experience Manager, Experience Manager Forms","Adaptive Forms, Security","User, Developer"
"./help/forms/using/admin-help/adding-configuring-users.md","Adding and configuring users ","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/admin-help/just-in-time-user-provisioning.md","Just-in-time user provisioning","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/creating-configuring-groups.md","Creating and configuring groups","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/admin-help/search-user-or-group.md","Search for a user or group","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/admin-help/creating-configuring-roles.md","Creating and configuring roles","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/admin-help/configuring-connector-emc-documentum.md","Configuring Connector for EMC Documentum","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/admin-help/configuring-connector-ibm-filenet.md","Configuring Connector for IBM FileNet","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/admin-help/configuring-connector-ibm-content-manager.md","Configuring Connector for IBM&reg; Content Manager","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/admin-help/configuring-connector-microsoft-sharepoint.md","Configuring Connector for Microsoft SharePoint","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/admin-help/adding-removing-user-name-password.md","Adding and removing user name and password credentials","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/admin-help/certificate-revocation-lists.md","Managing certificate revocation lists","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/admin-help/overview-2.md","Basics of managing certificates and credentials","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/certificates.md","Managing certificates","Experience Manager, Experience Manager Forms","Adaptive Forms, Security","User, Developer"
"./help/forms/using/admin-help/hsm-credentials.md","Managing HSM credentials","Experience Manager, Experience Manager Forms","Adaptive Forms, Security","User, Developer"
"./help/forms/using/admin-help/local-credentials.md","Managing local credentials","Experience Manager, Experience Manager Forms","Adaptive Forms, Security","User, Developer"
"./help/forms/using/admin-help/change-number-items-displayed-applications.md","Change the number of items displayed on the Applications and Services pages","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/import-archives.md","Import and manage archives","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/import-applications.md","Import and manage applications","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/configure-service-settings.md","Configure service settings","Experience Manager, Experience Manager Forms","Adaptive Forms, Workbench","User, Developer"
"./help/forms/using/admin-help/starting-stopping-services.md","Starting and stopping services","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/adding-enabling-modifying-or-removing.md","Adding, enabling, modifying, or removing endpoints","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/configuring-email-endpoints.md","Configuring email endpoints","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/oauth2-support-for-mail-service.md","Configure OAuth2-based authentication for Microsoft&reg (Forms JEE OAuth); Office 365 mail server protocols","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/configuring-remoting-endpoints.md","Configuring Remoting endpoints","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/configuring-watched-folder-endpoints.md","Configuring watched folder endpoints","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/configuring-task-manager-endpoints.md","Configuring Task Manager endpoints","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/types-endpoints.md","Types of endpoints","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/certificate-types-used-acrobat-reader.md","Certificate types used by Acrobat Reader DC extensions","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/recognizing-valid-expired-certificates-pdf.md","Recognizing valid and expired certificates in PDF documents","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/configuring-acrobat-reader-dc-extensions.md","Configuring Acrobat Reader DC Extensions for data capture","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/admin-help/review-credential-information.md","Review credential use information","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/configuring-credentials-acrobat-reader-dc.md","Configuring credentials for use with Acrobat Reader DC Extensions","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/review-usage-rights-pdf-file.md","Review the usage rights of a PDF file","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/admin-help/enabling-online-commenting-reader-web.md","Enabling online commenting for Adobe Reader web browser plug-in","Experience Manager, Experience Manager Forms","","User, Developer"
"./help/forms/using/admin-help/setting-timeout-values-acrobat-reader.md","Setting timeout values for use with Acrobat Reader DC Extensions","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/updating-expired-reader-extension-certificates.md","Expiration of Reader Extensions certificates and its impact ","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/overview-5.md","Introduction to working with PDF Generator","Experience Manager, Experience Manager Forms","PDF Generator","User, Developer"
"./help/forms/using/admin-help/enabling-multi-threaded-file-conversions.md","Enabling multi-threaded file conversions","Experience Manager, Experience Manager Forms","PDF Generator","User, Developer"
"./help/forms/using/admin-help/configuring-pdf-settings.md","Configuring Adobe PDF settings","Experience Manager, Experience Manager Forms","PDF Generator","User, Developer"
"./help/forms/using/admin-help/configuring-security-settings.md","Configuring security settings","Experience Manager, Experience Manager Forms","PDF Generator","User, Developer"
"./help/forms/using/admin-help/configuring-file-type-settings.md","Configuring file type settings","Experience Manager, Experience Manager Forms","PDF Generator","User, Developer"
"./help/forms/using/admin-help/importing-exporting-pdf-generator-configuration.md","Importing and exporting PDF Generator configuration files","Experience Manager, Experience Manager Forms","PDF Generator","User, Developer"
"./help/forms/using/admin-help/enable-pdf-a-support.md","Enable PDF/A support","Experience Manager, Experience Manager Forms","PDF Generator","User, Developer"
"./help/forms/using/admin-help/setting-pdfg-network-printer-windows.md","Setting up a PDFG Network Printer (Windows only)","Experience Manager, Experience Manager Forms","PDF Generator","User, Developer"
"./help/forms/using/admin-help/configuring-fallback-fonts.md","Configuring fallback fonts","Experience Manager, Experience Manager Forms","PDF Generator","User, Developer"
"./help/forms/using/admin-help/modifying-pdf-export-conversion-settings.md","Modifying the PDF Export conversion settings","Experience Manager, Experience Manager Forms","PDF Generator","User, Developer"
"./help/forms/using/admin-help/converting-files-using-pdf-generator.md","Converting files using PDF Generator","Experience Manager, Experience Manager Forms","PDF Generator","User, Developer"
"./help/forms/using/admin-help/overview-6.md","Overview of configuring SSL","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/configuring-ssl-jboss-application-server.md","Configuring SSL for JBoss Application Server","Experience Manager, Experience Manager Forms","Document Security","User, Developer"
"./help/forms/using/admin-help/configuring-ssl-windows-vista.md","Configuring SSL on Windows Vista","Experience Manager, Experience Manager Forms","Document Security","User, Developer"
"./help/forms/using/admin-help/configuring-ssl-websphere-application-server.md","Configuring SSL for WebSphere Application Server","Experience Manager, Experience Manager Forms","Document Security","User, Developer"
"./help/forms/using/admin-help/document-security.md","What is document security? ","Experience Manager, Experience Manager Forms","Document Security","User, Developer"
"./help/forms/using/admin-help/high-volume-secure-information-delivery.md","High-volume secure information delivery","Experience Manager, Experience Manager Forms","Document Security","User, Developer"
"./help/forms/using/admin-help/configuring-client-server-options.md","Configuring client and server options","Experience Manager, Experience Manager Forms","Document Security","User, Developer"
"./help/forms/using/admin-help/invited-local-user-accounts.md","Managing invited and local user accounts","Experience Manager, Experience Manager Forms","Document Security","User, Developer"
"./help/forms/using/admin-help/controlling-access-policy-protected-documents.md","Controlling access to policy-protected documents","Experience Manager, Experience Manager Forms","Document Security","User, Developer"
"./help/forms/using/admin-help/monitoring-events.md","Monitoring events","Experience Manager, Experience Manager Forms","Document Security","User, Developer"
"./help/forms/using/admin-help/creating-policies.md","Creating and managing policies","Experience Manager, Experience Manager Forms","Document Security","User, Developer"
"./help/forms/using/admin-help/using-document-security-web-pages.md","Using the document security webpages","Experience Manager, Experience Manager Forms","Document Security","User, Developer"
"./help/forms/using/admin-help/creating-policy-sets.md","Creating and managing policy sets","Experience Manager, Experience Manager Forms","Document Security","User, Developer"
"./help/forms/using/admin-help/registering-as-a-user.md","Registering as a User","Experience Manager, Experience Manager Forms","Document Security","User, Developer"
"./help/forms/using/admin-help/overview-7.md","Basics of configuring forms","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/setting-internationalization-options.md","Setting internationalization options","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/configuring-caching-forms.md","Configuring caching for Forms","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/specifying-xci-configuration-options.md","Specifying XCI configuration options","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/configuring-form-output.md","Configuring form output","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/specifying-fonts-embed.md","Specifying fonts to embed","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
"./help/forms/using/admin-help/configuring-locations-forms.md","Configuring locations for Forms","Experience Manager, Experience Manager Forms","Adaptive Forms","User, Developer"
